"","Element ID","/Layer_1/Non-ponded Ag. Supply Requirement(AF/year)"
"24994",24994,1424.82062609604
"24995",24995,771.485741619787
"24996",24996,519.362847643622
"24997",24997,285.18070740801
"24998",24998,1074.78740317692
"24999",24999,705.183660770797
"25000",25000,594.472990163884
"25001",25001,565.036384603093
"25002",25002,412.463726866278
"25003",25003,418.385202784174
"25004",25004,738.088911545342
"25005",25005,423.714148585737
"25006",25006,497.133674042396
"25007",25007,212.985053357016
"25008",25008,179.498090839487
"25009",25009,217.482553649674
"25010",25010,380.332619934564
"25011",25011,983.436732451014
"25012",25012,1486.37941001107
"25013",25013,2124.82435898501
"25014",25014,1351.00444465402
"25015",25015,2944.7505306806
"25016",25016,1928.18966499244
"25017",25017,0
"25018",25018,0
"25019",25019,302.728072968577
"25020",25020,4060.25251334873
"25021",25021,0
"25022",25022,0
"25023",25023,0
"25024",25024,551.633813374624
"25025",25025,389.816487310723
"25026",25026,453.301253024861
"25027",25027,9.25929466109067
"25028",25028,86.2540399895651
"25029",25029,384.671398165391
"25030",25030,1434.78646519414
"25031",25031,1023.70371233847
"25032",25032,502.842521953749
"25033",25033,611.614265427299
"25034",25034,351.910023884944
"25035",25035,410.127832069614
"25036",25036,297.62589127781
"25037",25037,178.958447572047
"25038",25038,154.809443727685
"25039",25039,175.321061967472
"25040",25040,326.782004774292
"25041",25041,193.93499714451
"25042",25042,1029.15611609753
"25043",25043,1435.99359252319
"25044",25044,774.775611556425
"25045",25045,1059.6659857621
"25046",25046,1293.81352273078
"25047",25047,356.856648885423
"25048",25048,583.237529711691
"25049",25049,455.773428190446
"25050",25050,383.361125426094
"25051",25051,358.27802741024
"25052",25052,0
"25053",25053,0
"25054",25054,531.737328829759
"25055",25055,117.788949640156
"25056",25056,103.452511355922
"25057",25057,197.298062650595
"25058",25058,418.790583916458
"25059",25059,263.320121423019
"25060",25060,586.022800229609
"25061",25061,499.68670136342
"25062",25062,1272.60792761092
"25063",25063,530.939087863435
"25064",25064,1080.51485081383
"25065",25065,832.052500945139
"25066",25066,676.530393544803
"25067",25067,1131.00000061264
"25068",25068,780.167719018717
"25069",25069,1136.21141000541
"25070",25070,1425.03205344485
"25071",25071,1456.93294236571
"25072",25072,676.506449648405
"25073",25073,144.507910912937
"25074",25074,442.534430623242
"25075",25075,1177.44414057071
"25076",25076,1329.12160992623
"25077",25077,1621.78341062486
"25078",25078,927.2997146523
"25079",25079,1090.97808953965
"25080",25080,1396.7545541749
"25081",25081,1733.94543305566
"25082",25082,1519.43061524089
"25083",25083,825.286159696376
"25084",25084,676.649538017976
"25085",25085,535.321347751585
"25086",25086,0
"25087",25087,847.902595859563
"25088",25088,674.274623007462
"25089",25089,158.781863669064
"25090",25090,584.626127810745
"25091",25091,342.264222577582
"25092",25092,397.149155989788
"25093",25093,412.75177859028
"25094",25094,971.273224448297
"25095",25095,1075.64206167842
"25096",25096,512.574826680054
"25097",25097,508.205417314245
"25098",25098,164.979958663835
"25099",25099,465.629316087628
"25100",25100,127.916528436926
"25101",25101,409.030051930047
"25102",25102,360.049912696688
"25103",25103,827.311667788028
"25104",25104,625.389280623769
"25105",25105,343.602155636777
"25106",25106,500.47898089757
"25107",25107,433.607362723401
"25108",25108,974.53056369589
"25109",25109,996.026530986022
"25110",25110,702.796647309254
"25111",25111,616.072398640156
"25112",25112,699.253968294512
"25113",25113,1311.041589632
"25114",25114,1983.18469303812
"25115",25115,1456.37987569219
"25116",25116,1741.19614928157
"25117",25117,1517.12481876211
"25118",25118,1536.16532401227
"25119",25119,1825.86404541256
"25120",25120,2118.30445938921
"25121",25121,1791.21295787192
"25122",25122,1559.79409293481
"25123",25123,2268.95800028459
"25124",25124,1468.02357400208
"25125",25125,2109.67752423856
"25126",25126,2744.88485265586
"25127",25127,906.856407566424
"25128",25128,3313.41326191555
"25129",25129,1528.83842699562
"25130",25130,1365.16098072466
"25131",25131,1213.33911595721
"25132",25132,1817.44253473905
"25133",25133,1151.8518962124
"25134",25134,1986.42858693922
"25135",25135,1244.01417578632
"25136",25136,1428.95893270631
"25137",25137,1757.83038142273
"25138",25138,2036.05382970719
"25139",25139,1231.05741806228
"25140",25140,1402.21762752079
"25141",25141,339.483833178977
"25142",25142,538.938655627226
"25143",25143,158.90495734651
"25144",25144,319.853536612938
"25145",25145,219.659820130753
"25146",25146,429.579496440293
"25147",25147,89.7377569903892
"25148",25148,368.366315456427
"25149",25149,553.357008300927
"25150",25150,232.977036487347
"25151",25151,165.440266296515
"25152",25152,416.054221761258
"25153",25153,320.008585262419
"25154",25154,198.315063423999
"25155",25155,133.644860871416
"25156",25156,467.436437356881
"25157",25157,88.399566527308
"25158",25158,432.515354682274
"25159",25159,107.048510071725
"25160",25160,468.941161836966
"25161",25161,231.61294326866
"25162",25162,563.011541957385
"25163",25163,1334.06309267466
"25164",25164,2340.81572086258
"25165",25165,2663.86262455177
"25166",25166,969.74736407922
"25167",25167,1780.28892643149
"25168",25168,3941.10635370441
"25169",25169,4431.64708826655
"25170",25170,1186.04805874663
"25171",25171,1976.4207637878
"25172",25172,3864.55345046527
"25173",25173,2202.41518128012
"25174",25174,1954.25191483555
"25175",25175,997.299211597792
"25176",25176,0
"25177",25177,389.470741020794
"25178",25178,247.724660293317
"25179",25179,124.027205913378
"25180",25180,402.985316985399
"25181",25181,119.319432565396
"25182",25182,290.145887164928
"25183",25183,249.591012616237
"25184",25184,0
"25185",25185,0
"25186",25186,0
"25187",25187,555.437494156513
"25188",25188,588.86847717428
"25189",25189,785.362278025556
"25190",25190,1962.53561200985
"25191",25191,1216.85766179704
"25192",25192,988.989461264872
"25193",25193,984.298861144702
"25194",25194,777.931960941007
"25195",25195,1061.62371186496
"25196",25196,168.140137329686
"25197",25197,281.559253077536
"25198",25198,186.810584636466
"25199",25199,168.399745177814
"25200",25200,212.439723288719
"25201",25201,0
"25202",25202,0
"25203",25203,262.634560130463
"25204",25204,478.057806924531
"25205",25205,232.922984713119
"25206",25206,419.95005536478
"25207",25207,336.880494009862
"25208",25208,1019.6159215472
"25209",25209,952.899475596647
"25210",25210,970.033918776436
"25211",25211,958.921532909795
"25212",25212,567.87873295894
"25213",25213,552.246923465741
"25214",25214,1432.52269471364
"25215",25215,1267.43109436877
"25216",25216,1084.36968270207
"25217",25217,590.033017493781
"25218",25218,867.691622825838
"25219",25219,889.031627474845
"25220",25220,323.21083141878
"25221",25221,516.882757544251
"25222",25222,370.000388634438
"25223",25223,994.980221195743
"25224",25224,1299.22158458697
"25225",25225,2083.87643010916
"25226",25226,1091.9955909479
"25227",25227,1123.08470999141
"25228",25228,1690.41001287131
"25229",25229,1393.42248144426
"25230",25230,707.009270476909
"25231",25231,768.942580597384
"25232",25232,571.441482958726
"25233",25233,193.093544854245
"25234",25234,377.203187879462
"25235",25235,0
"25236",25236,669.220153711249
"25237",25237,353.496276801563
"25238",25238,167.221321179933
"25239",25239,104.358753271752
"25240",25240,96.4216957838245
"25241",25241,262.165763975138
"25242",25242,448.869661860262
"25243",25243,650.814060058688
"25244",25244,1194.44767939037
"25245",25245,1418.19515933851
"25246",25246,1429.82948602081
"25247",25247,705.779408528287
"25248",25248,588.862497670724
"25249",25249,434.809169839041
"25250",25250,461.827367168501
"25251",25251,1048.00395005216
"25252",25252,892.112115100539
"25253",25253,526.278184172056
"25254",25254,231.824768785234
"25255",25255,160.889303074052
"25256",25256,358.514202680844
"25257",25257,623.973927907619
"25258",25258,213.749404797292
"25259",25259,664.05466712035
"25260",25260,118.409743072376
"25261",25261,429.559439967796
"25262",25262,127.355618326863
"25263",25263,840.346279246886
"25264",25264,1230.7147860388
"25265",25265,1202.78078574494
"25266",25266,1743.48401172436
"25267",25267,787.175439246682
"25268",25268,1477.37732076368
"25269",25269,1450.56729378801
"25270",25270,998.732289261965
"25271",25271,894.979787695023
"25272",25272,1332.44454169761
"25273",25273,511.989870833523
"25274",25274,1076.75420455694
"25275",25275,1552.12770288415
"25276",25276,1348.61533765083
"25277",25277,1224.51653379039
"25278",25278,1667.01181289709
"25279",25279,1453.00174505599
"25280",25280,2481.83857248837
"25281",25281,854.606528136906
"25282",25282,1228.59987637062
"25283",25283,2165.64718776731
"25284",25284,1689.12387729022
"25285",25285,1401.93151362382
"25286",25286,674.710558425683
"25287",25287,1182.45872461251
"25288",25288,0
"25289",25289,0
"25290",25290,0
"25291",25291,603.93917107212
"25292",25292,690.58924678226
"25293",25293,255.305455898623
"25294",25294,362.570474613343
"25295",25295,313.717401010095
"25296",25296,505.650204322474
"25297",25297,225.23313306089
"25298",25298,456.858420484277
"25299",25299,294.558263536721
"25300",25300,74.5490320477226
"25301",25301,167.177145254394
"25302",25302,736.07992882229
"25303",25303,1275.91465295596
"25304",25304,544.526984211555
"25305",25305,622.187707913501
"25306",25306,275.833128146777
"25307",25307,133.549927072092
"25308",25308,80.7759581361743
"25309",25309,0
"25310",25310,0
"25311",25311,73.3091975156144
"25312",25312,66.6851656451615
"25313",25313,0
"25314",25314,539.887766800273
"25315",25315,1080.48324636093
"25316",25316,236.214968747432
"25317",25317,637.418781557167
"25318",25318,1505.95828817214
"25319",25319,1769.92492729156
"25320",25320,2567.99705229175
"25321",25321,1005.95706166371
"25322",25322,2233.7325945297
"25323",25323,5094.57273470458
"25324",25324,3440.57946893828
"25325",25325,1093.60255081882
"25326",25326,3365.91058080317
"25327",25327,1732.58719001906
"25328",25328,1382.107208893
"25329",25329,786.569664590953
"25330",25330,0
"25331",25331,0
"25332",25332,0
"25333",25333,0
"25334",25334,0
"25335",25335,0
"25336",25336,48.9552190513773
"25337",25337,0
"25338",25338,0
"25339",25339,613.369341993868
"25340",25340,0
"25341",25341,0
"25342",25342,1632.10771395029
"25343",25343,1015.13948410312
"25344",25344,861.301672430768
"25345",25345,475.111020275633
"25346",25346,462.579393515967
"25347",25347,64.93599673763
"25348",25348,136.985026800628
"25349",25349,48.7947787798855
"25350",25350,439.66597386607
"25351",25351,434.827346162769
"25352",25352,173.004455085017
"25353",25353,200.25341963507
"25354",25354,310.413747900029
"25355",25355,101.904942057507
"25356",25356,310.659609609298
"25357",25357,409.510386293974
"25358",25358,125.064838630837
"25359",25359,352.211371010842
"25360",25360,745.449403770023
"25361",25361,778.135179757611
"25362",25362,859.470684755897
"25363",25363,1720.78505432595
"25364",25364,1992.68769175225
"25365",25365,1466.0190433653
"25366",25366,1601.79998036558
"25367",25367,1259.99426539802
"25368",25368,1118.72630806201
"25369",25369,1577.12340815366
"25370",25370,884.747946747993
"25371",25371,1540.38169567565
"25372",25372,1705.77289830471
"25373",25373,1745.27870008158
"25374",25374,1886.75310161039
"25375",25375,1291.44826011267
"25376",25376,1785.56537925177
"25377",25377,1516.72280924808
"25378",25378,859.31130180328
"25379",25379,279.356524359137
"25380",25380,257.825178354986
"25381",25381,420.236448106099
"25382",25382,480.824598670997
"25383",25383,453.663050427064
"25384",25384,116.819412466499
"25385",25385,471.454324784057
"25386",25386,463.154151720227
"25387",25387,135.578481001805
"25388",25388,155.868273798517
"25389",25389,188.918124847424
"25390",25390,497.989966421758
"25391",25391,406.020417869576
"25392",25392,268.076857786491
"25393",25393,720.95092904191
"25394",25394,961.076004320212
"25395",25395,1201.17044872601
"25396",25396,1248.05396961682
"25397",25397,1430.03202425106
"25398",25398,1375.77218689253
"25399",25399,1143.13959247549
"25400",25400,814.392409640031
"25401",25401,156.876619363237
"25402",25402,502.092339182659
"25403",25403,634.775412565564
"25404",25404,601.100290986368
"25405",25405,800.339576893638
"25406",25406,505.449620213163
"25407",25407,321.34485033296
"25408",25408,673.450091237973
"25409",25409,466.766896373657
"25410",25410,602.648437309446
"25411",25411,232.559158852011
"25412",25412,380.523531470648
"25413",25413,912.917036286263
"25414",25414,784.491710413043
"25415",25415,1710.29846492848
"25416",25416,687.400601818686
"25417",25417,1009.3222492039
"25418",25418,687.66983509308
"25419",25419,879.868212980775
"25420",25420,227.652495313975
"25421",25421,433.111773449094
"25422",25422,309.935267736579
"25423",25423,394.849962718213
"25424",25424,734.672019916841
"25425",25425,583.317308136949
"25426",25426,319.044061068431
"25427",25427,281.022988200821
"25428",25428,809.477978492653
"25429",25429,255.090748422021
"25430",25430,259.985834334703
"25431",25431,1362.43540910607
"25432",25432,740.63648878451
"25433",25433,1660.41910646125
"25434",25434,2675.72227995732
"25435",25435,787.697138030367
"25436",25436,2472.43395483342
"25437",25437,2479.7129987742
"25438",25438,2310.41288591384
"25439",25439,2461.71301368528
"25440",25440,1338.35260942895
"25441",25441,1091.05840914149
"25442",25442,1271.85499517305
"25443",25443,1082.94042515505
"25444",25444,0
"25445",25445,706.598143910109
"25446",25446,325.298100300905
"25447",25447,193.959351811497
"25448",25448,261.129804514949
"25449",25449,299.171582214415
"25450",25450,188.468840256982
"25451",25451,71.1365249367352
"25452",25452,659.921697315067
"25453",25453,257.478022843355
"25454",25454,63.6618809539043
"25455",25455,325.544431465525
"25456",25456,188.732293366625
"25457",25457,85.687149363945
"25458",25458,1006.13134211653
"25459",25459,273.48055294924
"25460",25460,1994.76836410608
"25461",25461,2799.39224216322
"25462",25462,1369.32380182584
"25463",25463,2043.05147675031
"25464",25464,666.637237539924
"25465",25465,538.788737618308
"25466",25466,0
"25467",25467,0
"25468",25468,0
"25469",25469,0
"25470",25470,1865.60822976293
"25471",25471,2146.92526139285
"25472",25472,2258.63695558402
"25473",25473,3192.69168846898
"25474",25474,2278.56606777592
"25475",25475,2960.09496003442
"25476",25476,5607.01264880141
"25477",25477,1949.1364314693
"25478",25478,1689.88433955732
"25479",25479,3277.15420245987
"25480",25480,4482.64254243845
"25481",25481,0
"25482",25482,0
"25483",25483,0
"25484",25484,0
"25485",25485,0
"25486",25486,0
"25487",25487,0
"25488",25488,0
"25489",25489,0
"25490",25490,0
"25491",25491,0
"25492",25492,0
"25493",25493,341.236462279411
"25494",25494,235.096886125139
"25495",25495,88.1228465185024
"25496",25496,266.519610694601
"25497",25497,112.203842240849
"25498",25498,156.826781709368
"25499",25499,584.514281270657
"25500",25500,684.200780699299
"25501",25501,440.389158371008
"25502",25502,206.03317982739
"25503",25503,768.6076016012
"25504",25504,696.388147050942
"25505",25505,1419.86501221499
"25506",25506,1629.25011388131
"25507",25507,378.546360103087
"25508",25508,1704.30827168711
"25509",25509,2088.83870737266
"25510",25510,2588.97900778923
"25511",25511,2703.10307556893
"25512",25512,2176.18622043737
"25513",25513,1000.70641892758
"25514",25514,1710.03055983205
"25515",25515,1204.05175074938
"25516",25516,1677.91884920866
"25517",25517,1662.11305981669
"25518",25518,684.262304456023
"25519",25519,2091.08011743057
"25520",25520,786.338531241009
"25521",25521,1072.60997445169
"25522",25522,1148.87092900911
"25523",25523,1467.32357017275
"25524",25524,1609.17926825753
"25525",25525,422.152539930142
"25526",25526,824.17200205009
"25527",25527,603.515567669915
"25528",25528,246.773284262299
"25529",25529,798.964838439011
"25530",25530,130.440931006666
"25531",25531,312.896719930493
"25532",25532,127.767611777404
"25533",25533,357.710986348406
"25534",25534,306.226693424191
"25535",25535,122.38066474192
"25536",25536,121.693587173773
"25537",25537,37.2293059781866
"25538",25538,183.366161703189
"25539",25539,197.356142715076
"25540",25540,39.6110909625495
"25541",25541,219.84852566794
"25542",25542,348.126796184031
"25543",25543,379.409939021073
"25544",25544,706.46442729294
"25545",25545,907.688375506303
"25546",25546,1178.74632606978
"25547",25547,0
"25548",25548,0
"25549",25549,1424.39593584962
"25550",25550,1538.55358442063
"25551",25551,1382.46041564729
"25552",25552,330.475431803387
"25553",25553,266.059545285256
"25554",25554,106.222204278254
"25555",25555,460.615958140702
"25556",25556,454.964925128536
"25557",25557,377.243634303983
"25558",25558,351.921754956399
"25559",25559,259.424914259362
"25560",25560,122.550297893073
"25561",25561,652.442345204259
"25562",25562,569.239131169832
"25563",25563,316.086645726614
"25564",25564,397.323976625926
"25565",25565,228.316559393555
"25566",25566,379.09679418467
"25567",25567,821.46442702142
"25568",25568,1059.32961693955
"25569",25569,103.490263316107
"25570",25570,438.117618391027
"25571",25571,190.959306171893
"25572",25572,389.067016158256
"25573",25573,321.38946882575
"25574",25574,1036.68206198781
"25575",25575,783.730289169058
"25576",25576,471.220319985651
"25577",25577,269.104447408794
"25578",25578,702.020422837481
"25579",25579,1345.53043829081
"25580",25580,699.903355898964
"25581",25581,1176.85272968646
"25582",25582,513.475388614386
"25583",25583,402.99047155018
"25584",25584,229.07822010704
"25585",25585,776.9000075244
"25586",25586,862.157715380971
"25587",25587,1507.08738380568
"25588",25588,1529.17023754707
"25589",25589,1471.82974099949
"25590",25590,1756.39257019791
"25591",25591,1865.15953434106
"25592",25592,2275.40911546498
"25593",25593,1791.43860076908
"25594",25594,1129.90955926974
"25595",25595,906.181201702449
"25596",25596,813.886281029838
"25597",25597,888.466580614122
"25598",25598,795.201258876257
"25599",25599,400.901082850959
"25600",25600,298.2083914824
"25601",25601,107.653321365999
"25602",25602,66.005066791589
"25603",25603,146.318908787361
"25604",25604,560.674208529168
"25605",25605,430.868918086066
"25606",25606,747.231984196471
"25607",25607,44.9768612272576
"25608",25608,913.656574715298
"25609",25609,186.553900345717
"25610",25610,508.964058054806
"25611",25611,778.722017568162
"25612",25612,457.93262372884
"25613",25613,1046.72631635488
"25614",25614,2483.69190269631
"25615",25615,2784.65115824799
"25616",25616,2263.23144794545
"25617",25617,1497.47709253745
"25618",25618,1109.70511420034
"25619",25619,1803.8523359932
"25620",25620,1983.6311883759
"25621",25621,1345.4766290556
"25622",25622,2030.21203373781
"25623",25623,2532.15066163931
"25624",25624,1834.89481501915
"25625",25625,5791.88183301413
"25626",25626,4764.96805117537
"25627",25627,0
"25628",25628,0
"25629",25629,3580.13690678479
"25630",25630,4231.86446200667
"25631",25631,4288.34022693092
"25632",25632,1437.0655265257
"25633",25633,0
"25634",25634,0
"25635",25635,0
"25636",25636,0
"25637",25637,0
"25638",25638,0
"25639",25639,0
"25640",25640,97.2211011007476
"25641",25641,130.674595021241
"25642",25642,141.958326213731
"25643",25643,296.858318253928
"25644",25644,313.876817227865
"25645",25645,703.52441483206
"25646",25646,0
"25647",25647,543.263952390018
"25648",25648,208.568411090979
"25649",25649,1665.87146881729
"25650",25650,1666.73003359009
"25651",25651,2187.22893839948
"25652",25652,2324.56162362265
"25653",25653,2461.39310379879
"25654",25654,3190.36544411695
"25655",25655,2172.39042811283
"25656",25656,638.609919923925
"25657",25657,1353.91172639108
"25658",25658,1669.97036559198
"25659",25659,1786.73563001048
"25660",25660,1777.69339145938
"25661",25661,2040.75620322879
"25662",25662,822.476483051798
"25663",25663,1048.63314301686
"25664",25664,1542.93945061613
"25665",25665,547.610592476881
"25666",25666,718.468394150211
"25667",25667,319.310649668311
"25668",25668,1134.74785454848
"25669",25669,300.624366253994
"25670",25670,1280.12023527946
"25671",25671,706.621672584083
"25672",25672,557.786881260028
"25673",25673,821.550434457415
"25674",25674,245.207869902055
"25675",25675,243.25720686905
"25676",25676,312.696803166047
"25677",25677,286.336121981675
"25678",25678,180.373131481327
"25679",25679,671.628787761067
"25680",25680,341.120681883245
"25681",25681,821.493638411179
"25682",25682,647.818206718913
"25683",25683,997.790500259007
"25684",25684,1403.01567708246
"25685",25685,2015.63812133249
"25686",25686,2078.1818778992
"25687",25687,0
"25688",25688,0
"25689",25689,1401.70263555199
"25690",25690,1432.28374715431
"25691",25691,1521.61937563184
"25692",25692,400.277838593638
"25693",25693,895.713224526616
"25694",25694,664.023999099732
"25695",25695,168.68583986388
"25696",25696,73.7875485149345
"25697",25697,205.618864758858
"25698",25698,668.732529085358
"25699",25699,188.688065188694
"25700",25700,842.360033843634
"25701",25701,523.705025886003
"25702",25702,703.386573963366
"25703",25703,773.933838694855
"25704",25704,104.835133819487
"25705",25705,967.158420185687
"25706",25706,1423.73412683723
"25707",25707,1484.71911857325
"25708",25708,1676.07443272341
"25709",25709,2029.34989512554
"25710",25710,1485.39505560828
"25711",25711,652.465334417248
"25712",25712,1174.04655934086
"25713",25713,962.078729451228
"25714",25714,262.865062388113
"25715",25715,368.754558374767
"25716",25716,272.846783233667
"25717",25717,262.435857998051
"25718",25718,544.10227928132
"25719",25719,701.645946614991
"25720",25720,719.759005460373
"25721",25721,577.449696501847
"25722",25722,814.055196097027
"25723",25723,772.092125873831
"25724",25724,755.19693569094
"25725",25725,867.9000461254
"25726",25726,980.231844741737
"25727",25727,853.348709764747
"25728",25728,628.479582655736
"25729",25729,501.042125578159
"25730",25730,499.615803543591
"25731",25731,213.456153546603
"25732",25732,339.470927754958
"25733",25733,426.017919662256
"25734",25734,116.750437848046
"25735",25735,110.19921232952
"25736",25736,151.89454461993
"25737",25737,254.089063601273
"25738",25738,898.648695992247
"25739",25739,1436.53968492543
"25740",25740,1014.7569844283
"25741",25741,660.845593986853
"25742",25742,1574.37606904485
"25743",25743,1402.14318579253
"25744",25744,1391.10950572267
"25745",25745,2309.69798615611
"25746",25746,3085.94277736824
"25747",25747,4812.12462238279
"25748",25748,4250.65591251746
"25749",25749,0
"25750",25750,0
"25751",25751,0
"25752",25752,2608.82738283581
"25753",25753,3012.06791994146
"25754",25754,2835.03682417283
"25755",25755,1072.19277622031
"25756",25756,2930.78467881556
"25757",25757,6341.11743068626
"25758",25758,1819.31186634337
"25759",25759,2889.41556930866
"25760",25760,4087.82531137972
"25761",25761,3975.33280364912
"25762",25762,4252.80476308873
"25763",25763,0
"25764",25764,0
"25765",25765,0
"25766",25766,0
"25767",25767,274.152988622625
"25768",25768,196.017591161225
"25769",25769,204.202708111744
"25770",25770,337.537126509284
"25771",25771,316.278096190896
"25772",25772,594.323266874386
"25773",25773,0
"25774",25774,0
"25775",25775,0
"25776",25776,135.028151501248
"25777",25777,0
"25778",25778,0
"25779",25779,1701.72060281278
"25780",25780,2574.78022089166
"25781",25781,2730.14662669885
"25782",25782,1708.06271981183
"25783",25783,674.612957205755
"25784",25784,2310.83210536483
"25785",25785,3288.25135185348
"25786",25786,2344.24690578633
"25787",25787,1200.94301279275
"25788",25788,1340.20418881902
"25789",25789,1130.01443610324
"25790",25790,1022.03314114714
"25791",25791,482.722019237146
"25792",25792,85.8639740178458
"25793",25793,531.479072556648
"25794",25794,334.836200500919
"25795",25795,1414.90865154285
"25796",25796,824.886782610045
"25797",25797,516.311257294271
"25798",25798,916.741480334196
"25799",25799,306.342609561025
"25800",25800,661.485432524467
"25801",25801,117.893541019082
"25802",25802,633.977923884186
"25803",25803,1370.52510495214
"25804",25804,1248.67627481591
"25805",25805,616.046970722686
"25806",25806,685.699797704194
"25807",25807,1124.31731459989
"25808",25808,1220.8920877117
"25809",25809,370.465162199508
"25810",25810,1120.06041531021
"25811",25811,1144.57990303486
"25812",25812,1586.95563461999
"25813",25813,2123.82568158874
"25814",25814,1863.12088077867
"25815",25815,1723.35715914852
"25816",25816,0
"25817",25817,1317.52409369131
"25818",25818,1359.61449680841
"25819",25819,1686.42437723653
"25820",25820,1553.3743721401
"25821",25821,1191.52793993339
"25822",25822,358.40815171717
"25823",25823,615.876061305171
"25824",25824,1099.093335258
"25825",25825,535.689537436695
"25826",25826,1274.23886932011
"25827",25827,489.267885668132
"25828",25828,1830.84154213311
"25829",25829,1346.45570052605
"25830",25830,1691.66863663012
"25831",25831,2587.16753146027
"25832",25832,2520.81968049819
"25833",25833,1769.63089886742
"25834",25834,1784.74913815009
"25835",25835,1582.81459345608
"25836",25836,839.87727370279
"25837",25837,389.344118974917
"25838",25838,415.879442228654
"25839",25839,259.081251689287
"25840",25840,154.406786042655
"25841",25841,223.641485329039
"25842",25842,256.781049744819
"25843",25843,236.072546470929
"25844",25844,111.533350400515
"25845",25845,342.472906703927
"25846",25846,226.564185057824
"25847",25847,126.592401721894
"25848",25848,98.5826934274903
"25849",25849,458.570834314743
"25850",25850,596.282394850982
"25851",25851,551.272343789832
"25852",25852,290.504659381681
"25853",25853,492.033176387619
"25854",25854,449.488819828729
"25855",25855,323.795100600899
"25856",25856,276.059205679418
"25857",25857,820.917003367205
"25858",25858,406.320241212094
"25859",25859,141.964687616971
"25860",25860,710.014665287169
"25861",25861,1494.11625031341
"25862",25862,1762.25012415937
"25863",25863,906.674023754092
"25864",25864,1913.69395560649
"25865",25865,671.849948193899
"25866",25866,2203.25996379041
"25867",25867,2177.76286298791
"25868",25868,1349.84742229225
"25869",25869,2423.36172017643
"25870",25870,1218.2032336469
"25871",25871,2846.1369844238
"25872",25872,1740.26994159902
"25873",25873,1577.51684031896
"25874",25874,3722.41897900648
"25875",25875,2422.70794623118
"25876",25876,3654.94232696378
"25877",25877,4643.07444514616
"25878",25878,4064.63341729917
"25879",25879,3115.74670821453
"25880",25880,3961.83931550997
"25881",25881,3370.6395623499
"25882",25882,1116.82746982572
"25883",25883,2121.17174341955
"25884",25884,4302.84363783314
"25885",25885,4622.63613309804
"25886",25886,2348.80366035511
"25887",25887,0
"25888",25888,273.787435421985
"25889",25889,393.78079903436
"25890",25890,512.50497991218
"25891",25891,992.032258270311
"25892",25892,1016.00702379238
"25893",25893,0
"25894",25894,0
"25895",25895,2295.67124821511
"25896",25896,2638.66985882339
"25897",25897,1583.75589167639
"25898",25898,1856.20996154632
"25899",25899,2432.67399664872
"25900",25900,3411.58621721526
"25901",25901,2668.16277535752
"25902",25902,854.418266385413
"25903",25903,1127.8938230427
"25904",25904,631.143119727659
"25905",25905,633.176797743351
"25906",25906,470.672464569027
"25907",25907,428.231765635093
"25908",25908,1094.09257728844
"25909",25909,804.744458775479
"25910",25910,483.319053574529
"25911",25911,236.384616443007
"25912",25912,445.324939701549
"25913",25913,185.789220841654
"25914",25914,221.234432896304
"25915",25915,350.752985138996
"25916",25916,100.430693279895
"25917",25917,575.669199330312
"25918",25918,673.131113340309
"25919",25919,452.149863175317
"25920",25920,1030.13133502462
"25921",25921,1212.49993677101
"25922",25922,1201.75482971738
"25923",25923,1542.41538322821
"25924",25924,1439.42107653479
"25925",25925,1403.20680712511
"25926",25926,1764.53251373759
"25927",25927,1626.06101107308
"25928",25928,1679.53677845486
"25929",25929,1910.47870894048
"25930",25930,1923.47377538456
"25931",25931,1907.7188382947
"25932",25932,1891.66068860087
"25933",25933,1807.21125059871
"25934",25934,1672.03915059372
"25935",25935,1649.38735431121
"25936",25936,1696.81731687429
"25937",25937,1894.47566449036
"25938",25938,1200.82469569561
"25939",25939,2050.43696164688
"25940",25940,1874.69698705143
"25941",25941,1849.70321555302
"25942",25942,1923.47763859683
"25943",25943,2465.6200488512
"25944",25944,2463.36909132865
"25945",25945,1040.15350231064
"25946",25946,2089.43867641766
"25947",25947,780.579302841522
"25948",25948,1327.43801725356
"25949",25949,628.78116283702
"25950",25950,304.068987813477
"25951",25951,1059.9675089541
"25952",25952,526.836850636615
"25953",25953,109.549461207682
"25954",25954,178.938047049313
"25955",25955,57.9673517520965
"25956",25956,590.52444940096
"25957",25957,237.863173688328
"25958",25958,175.96759397704
"25959",25959,144.447341140842
"25960",25960,339.094967168428
"25961",25961,143.14506025349
"25962",25962,192.187931661336
"25963",25963,239.2260293361
"25964",25964,231.842651167194
"25965",25965,107.22256857234
"25966",25966,615.965122443044
"25967",25967,1425.5956452851
"25968",25968,1082.0031663349
"25969",25969,626.158050892337
"25970",25970,1589.48845113646
"25971",25971,1759.96392704726
"25972",25972,1621.66188672996
"25973",25973,1393.24181060712
"25974",25974,2143.96536231091
"25975",25975,1484.63388213547
"25976",25976,1584.49724404848
"25977",25977,2717.72506165114
"25978",25978,2526.85415178249
"25979",25979,2570.37489278374
"25980",25980,800.234716195269
"25981",25981,1770.03386351318
"25982",25982,218.848421358088
"25983",25983,1175.61912806811
"25984",25984,2013.34644352365
"25985",25985,2863.93361650061
"25986",25986,2550.3200865486
"25987",25987,3679.89904304199
"25988",25988,4661.14702346981
"25989",25989,3768.4724864532
